index,millis,x,y
0,0,1617,468
0,442,1735,468
0,444,1510,468
0,448,1732,469
0,456,1728,469
0,464,1723,469
0,472,1718,469
0,478,1713,470
0,479,1510,469
0,479,1510,469
0,486,1708,470
0,494,1703,469
0,495,1510,469
0,495,1510,469
0,495,1510,470
0,503,1698,469
0,508,1693,468
0,511,1510,470
0,511,1510,469
0,516,1687,468
0,524,1681,467
0,527,1510,469
0,527,1510,468
0,532,1674,466
0,538,1667,465
0,544,1510,468
0,544,1510,467
0,546,1659,465
0,554,1652,464
0,561,1510,466
0,561,1510,465
0,562,1646,463
0,568,1640,463
0,576,1635,462
0,578,1510,465
0,578,1510,464
0,584,1629,462
0,592,1624,462
0,594,1510,463
0,594,1510,463
0,594,1510,462
0,598,1619,462
0,606,1615,463
0,611,1510,462
0,611,1510,462
0,614,1610,463
0,622,1606,463
0,628,1510,462
0,628,1510,463
0,628,1602,463
0,636,1597,462
0,644,1510,463
0,644,1592,462
0,644,1510,463
0,652,1587,461
0,658,1582,460
0,661,1510,463
0,661,1510,462
0,661,1510,462
0,666,1578,459
0,677,1510,461
0,677,1510,460
0,694,1510,459
0,846,1511,434
0,876,1508,434
0,884,1508,433
0,892,1507,433
0,898,1507,432
0,906,1505,432
0,914,1505,431
0,922,1504,431
0,928,1504,430
0,936,1504,429
0,945,1505,428
0,954,1505,427
0,958,1505,426
0,966,1506,425
0,974,1507,423
0,982,1508,422
0,988,1510,420
0,996,1512,419
0,1004,1513,417
0,1012,1514,416
0,1018,1515,415
0,1026,1515,415
0,1034,1516,414
0,1048,1517,413
0,1056,1517,413
0,1064,1517,413
0,1078,1518,414
0,1086,1518,414
0,1094,1518,414
0,1102,1518,415
0,1108,1517,416
0,1116,1517,416
0,1124,1516,417
0,1130,1516,418
0,1138,1516,418
0,1146,1516,419
0,1154,1516,419
0,1168,1516,419
0,1184,1517,419
0,1192,1518,419
0,1198,1519,419
0,1206,1519,419
0,1214,1520,418
0,1236,1520,418
0,1252,1521,418
0,1258,1521,418
0,1266,1522,419
0,1274,1523,419
0,1278,1510,418
0,1278,1510,418
0,1282,1524,419
0,1288,1525,419
0,1294,1510,419
0,1294,1510,419
0,1304,1525,419
0,1310,1526,419
0,1311,1510,419
0,1311,1510,419
0,1318,1527,419
0,1326,1528,419
0,1327,1510,419
0,1327,1510,419
0,1334,1529,420
0,1342,1529,420
0,1344,1510,419
0,1344,1510,419
0,1348,1530,420
0,1356,1531,420
0,1361,1510,420
0,1361,1510,420
0,1364,1532,420
0,1372,1532,420
0,1378,1533,420
0,1379,1510,420
0,1379,1510,420
0,1386,1534,420
0,1395,1535,420
0,1395,1510,420
0,1395,1510,420
0,1395,1510,420
0,1402,1536,420
0,1408,1538,421
0,1411,1510,420
0,1411,1510,420
0,1416,1540,421
0,1424,1543,422
0,1428,1510,420
0,1428,1510,421
0,1432,1546,423
0,1438,1549,424
0,1444,1510,421
0,1444,1510,422
0,1446,1551,425
0,1454,1552,426
0,1460,1554,427
0,1461,1510,423
0,1461,1510,424
0,1468,1555,427
0,1476,1556,427
0,1478,1510,425
0,1478,1510,426
0,1478,1510,427
0,1484,1557,428
0,1492,1558,428
0,1494,1510,427
0,1494,1510,427
0,1499,1559,429
0,1506,1561,430
0,1511,1510,428
0,1511,1510,428
0,1514,1562,431
0,1523,1564,433
0,1528,1510,429
0,1528,1510,430
0,1528,1566,434
0,1537,1567,436
0,1544,1568,437
0,1544,1510,431
0,1544,1510,433
0,1552,1568,439
0,1558,1568,439
0,1560,1568,439
