index,millis,x,y
0,0,869,1046
0,97,866,1047
0,103,866,1044
0,111,864,1039
0,119,863,1034
0,127,863,1029
0,133,862,1026
0,141,862,1024
0,149,862,1022
0,157,864,1021
0,480,1090,1063
0,487,1093,1060
0,493,1099,1056
0,501,1108,1054
0,509,1119,1056
0,86589,911,265
0,86597,911,264
0,86602,911,265
0,86611,910,265
0,86619,909,266
0,86627,907,267
0,86633,905,268
0,86641,904,270
0,86649,902,270
0,86657,901,271
0,86662,900,271
0,86671,898,271
0,86679,898,270
0,86687,897,268
0,86693,897,267
0,86701,897,265
0,86709,896,264
0,86717,895,263
0,86723,893,262
0,86731,893,261
0,86739,893,259
0,86747,893,258
0,86752,894,257
0,86760,895,255
0,86768,895,255
0,86776,896,254
0,86784,896,253
0,86799,896,253
0,86807,895,253
0,86812,894,253
0,86820,892,254
0,86829,891,254
0,86843,890,254
0,86851,890,254
0,86859,890,253
0,86867,890,253
0,86873,891,252
0,86881,891,252
0,86889,893,252
0,86897,896,251
0,86903,899,251
0,86910,903,251
0,86919,907,250
0,86927,912,250
0,86933,916,249
0,86941,921,248
0,86948,926,249
0,86957,930,249
0,86963,935,250
0,86972,940,251
0,86979,944,252
0,86987,947,252
0,86993,950,252
0,87001,953,251
0,87009,955,250
0,87017,959,249
0,87023,962,248
0,87031,965,248
0,87039,968,248
0,87047,969,247
0,87055,972,246
0,87060,973,246
0,87069,974,245
0,87091,962,247
0,87107,961,248
0,87113,959,249
0,87159,937,249
0,87173,937,248
0,87180,937,248
0,87189,936,247
0,87196,935,246
0,87202,935,245
0,87210,934,244
0,87219,934,243
0,87227,934,242
0,87232,934,241
0,87241,934,239
0,87248,935,238
0,87257,936,236
0,87263,937,234
0,87271,939,232
0,87279,942,229
0,87287,944,227
0,87293,946,225
0,87301,947,223
0,87309,948,222
0,87317,949,219
0,87323,950,217
0,87331,951,214
0,87339,954,212
0,87347,956,209
0,87353,958,207
0,87361,960,204
0,87369,961,203
0,87377,962,201
0,87383,965,200
0,87391,966,199
0,87399,968,199
0,87407,969,199
0,87415,969,199
0,87420,969,201
0,87428,969,203
0,87437,969,207
0,87443,967,212
0,87451,962,220
0,87459,959,228
0,87466,952,235
0,87468,952,235
