index,millis,x,y
0,0,345,63
0,514,346,77
0,522,343,78
0,538,342,79
0,544,341,79
0,552,342,79
0,560,344,79
0,568,348,80
0,574,352,80
0,582,357,81
0,590,364,82
0,598,371,83
0,604,378,84
0,612,387,85
0,620,396,87
0,628,405,87
0,634,414,88
0,642,423,89
0,650,431,89
0,658,439,90
0,664,447,89
0,672,455,89
0,680,463,89
0,688,468,88
0,694,473,86
0,702,477,85
0,710,480,84
0,718,482,82
0,724,484,81
0,732,486,79
0,740,486,78
0,748,486,76
0,754,486,73
0,762,484,71
0,770,482,69
0,778,480,67
0,784,478,65
0,792,476,63
0,800,474,61
0,808,472,59
0,814,470,58
0,838,469,57
0,844,469,55
0,846,469,55
