index,millis,x,y
0,0,449,0
0,875,734,169
0,881,732,167
0,889,727,164
0,897,721,160
0,905,714,155
0,1265,715,240
0,1279,715,240
0,1287,715,240
0,1295,715,239
0,1301,715,238
0,1309,716,236
0,1317,716,234
0,1325,716,233
0,1331,716,232
0,1339,716,231
0,1347,715,230
0,1355,714,229
0,1361,712,228
0,1369,709,227
0,1377,707,225
0,1385,705,222
0,1391,702,219
0,1399,700,216
0,1407,698,213
0,1415,696,210
0,1421,695,207
0,1429,694,204
0,1437,693,202
0,1445,693,199
0,1451,693,197
0,1459,693,194
0,1467,692,192
0,1475,692,190
0,1481,691,187
0,1489,690,185
0,1497,688,183
0,1505,685,181
0,1511,683,179
0,1519,681,178
0,1527,679,177
0,1535,676,176
0,1541,674,174
0,1549,672,174
0,1557,669,174
0,1565,666,174
0,1571,664,176
0,1579,661,176
0,1587,659,177
0,1595,656,177
0,1601,654,178
0,1609,651,178
0,1617,650,178
0,1625,648,177
0,1631,647,177
0,1639,647,176
0,1655,647,177
0,1661,647,178
0,1669,647,180
0,1677,647,182
0,1685,647,184
0,1691,647,185
0,1699,646,187
0,1707,645,188
0,1715,644,189
0,1721,643,191
0,1729,641,193
0,1737,639,196
0,1745,637,199
0,1751,635,202
0,1759,634,205
0,1767,632,208
0,1775,631,210
0,1781,630,212
0,1789,629,214
0,1797,628,215
0,1805,627,216
0,1811,627,218
0,1819,627,220
0,1827,626,222
0,1835,625,225
0,1841,624,228
0,1849,624,231
0,1857,623,234
0,1865,623,237
0,1871,623,239
0,1879,622,240
0,1887,622,241
0,1895,622,242
0,1901,622,243
0,1909,622,243
0,1917,622,244
0,1925,623,245
0,1931,624,247
0,1939,626,248
0,1947,629,251
0,1955,631,253
0,1961,635,255
0,1969,638,257
0,1977,641,258
0,1985,645,260
0,1991,649,260
0,1999,653,260
0,2007,656,261
0,2015,660,262
0,2021,663,262
0,2029,667,263
0,2037,671,265
0,2045,675,266
0,2051,680,268
0,2059,685,269
0,2067,690,271
0,2075,695,273
0,2081,700,274
0,2089,705,276
0,2097,711,278
0,2105,716,280
0,2112,722,282
0,2119,728,285
0,2127,734,288
0,2135,740,291
0,2141,746,293
0,2149,752,296
0,2157,757,299
0,2165,762,303
0,2171,768,307
0,2179,773,311
0,2187,779,315
0,2195,784,319
0,2201,790,322
0,2209,795,325
0,2217,800,327
0,2225,805,330
0,2231,810,333
0,2239,813,335
0,2247,816,338
0,2255,819,341
0,2261,822,343
0,2269,824,346
0,2277,825,348
0,2285,826,349
0,2291,827,351
0,2299,827,353
0,2307,827,354
0,2315,826,356
0,2321,825,357
0,2329,824,358
0,2337,823,359
0,2345,823,360
0,2351,822,361
0,2359,822,362
0,2367,821,364
0,2375,821,365
0,2381,820,368
0,2389,819,371
0,2397,819,374
0,2405,818,378
0,2411,817,382
0,2419,817,387
0,2427,817,392
0,2435,817,398
0,2441,818,404
0,2449,819,411
0,2457,820,417
0,2465,821,423
0,2471,822,430
0,2479,823,436
0,2487,824,442
0,2495,825,449
0,2501,827,455
0,2509,828,461
0,2517,830,467
0,2525,831,472
0,2531,833,477
0,2539,834,482
0,2547,835,486
0,2555,836,490
0,2561,836,493
0,2569,835,495
0,2577,835,497
0,2585,835,497
0,2591,834,498
0,2615,833,498
0,2621,833,498
0,2629,832,498
0,2637,831,499
0,2645,831,499
0,2651,831,499
0,2659,831,500
0,2667,831,501
0,2675,830,502
0,2681,830,503
0,2689,830,503
0,2697,830,504
0,2705,829,505
0,2711,829,506
0,2719,828,507
0,2727,828,508
0,2735,827,510
0,2741,826,511
0,2749,825,513
0,2757,824,516
0,2765,822,518
0,2771,821,521
0,2779,820,524
0,2787,818,527
0,2795,817,529
0,2801,816,531
0,2809,814,533
0,2817,814,535
0,2825,813,536
0,2831,813,538
0,2839,812,539
0,2847,812,540
0,2858,811,542
0,2861,811,543
0,2869,811,544
0,2877,811,545
0,2899,811,545
0,2907,811,545
0,2915,810,546
0,2921,810,546
0,2929,809,547
0,2937,808,548
0,2945,807,549
0,2951,807,550
0,2959,806,551
0,2967,805,552
0,2975,804,553
0,2981,803,554
0,2989,802,555
0,2997,801,556
0,3005,799,557
0,3012,798,559
0,3019,795,560
0,3027,793,562
0,3035,791,563
0,3041,789,564
0,3049,788,564
0,3057,788,564
0,3065,787,564
0,3079,787,566
0,3095,787,566
0,3109,786,566
0,3139,786,566
0,3147,787,567
0,3155,787,567
0,3161,788,567
0,3169,788,567
0,3185,789,567
0,3191,788,567
0,3199,788,568
0,3207,787,569
0,3215,787,569
0,3245,786,569
0,3267,787,570
0,3275,787,570
0,3281,787,571
0,3289,786,572
0,3297,785,574
0,3305,783,575
0,3312,781,576
0,3319,780,576
0,3327,779,577
0,3349,778,577
0,3357,778,577
0,3371,777,578
0,3379,777,578
0,3387,776,579
0,3395,775,580
0,3401,773,582
0,3409,771,583
0,3417,769,584
0,3425,766,585
0,3431,765,586
0,3439,764,585
0,3447,763,585
0,3455,762,585
0,3461,762,584
0,3469,762,583
0,3477,762,583
0,3491,762,582
0,3499,762,582
0,3507,762,581
0,3515,763,581
0,3521,763,580
0,3529,763,580
0,3537,763,579
0,3545,763,579
0,3551,763,579
0,3559,762,578
0,3575,762,578
0,3581,762,578
0,3589,761,578
0,3597,761,578
0,3605,760,578
0,3612,759,578
0,3615,759,578
