index,millis,x,y
0,0,1649,530
0,95,1679,520
0,103,1686,511
0,111,1692,501
0,119,1695,493
0,125,1697,486
0,134,1698,480
0,142,1698,477
0,150,1696,474
0,156,1694,471
0,164,1690,470
0,172,1684,469
0,180,1677,469
0,186,1669,472
0,193,1659,475
0,201,1649,481
0,209,1638,487
0,215,1629,495
0,223,1621,502
0,231,1613,509
0,239,1607,514
0,245,1601,517
0,253,1596,518
0,261,1591,518
0,269,1587,517
0,275,1584,516
0,283,1581,514
0,291,1578,513
0,299,1575,513
0,305,1571,511
0,313,1566,510
0,321,1560,508
0,329,1552,506
0,335,1545,504
0,343,1537,502
0,351,1528,503
0,357,1519,504
0,365,1509,506
0,373,1497,510
0,381,1483,515
0,389,1468,522
0,395,1452,531
0,403,1437,543
0,411,1423,558
0,419,1411,577
0,425,1401,597
0,433,1394,619
0,441,1388,640
0,449,1383,661
0,455,1380,678
0,463,1378,692
0,464,1378,692
