index,millis,x,y
0,0,1276,420
0,223,1264,460
0,231,1265,459
0,239,1264,457
0,245,1264,456
0,253,1262,455
0,261,1260,454
0,269,1258,453
0,275,1256,453
0,283,1253,452
0,293,1250,452
0,299,1248,452
0,305,1245,452
0,313,1242,452
0,321,1239,452
0,329,1236,452
0,335,1233,453
0,343,1230,454
0,351,1228,455
0,359,1226,455
0,365,1224,456
0,373,1222,457
0,381,1220,457
0,389,1219,458
0,395,1217,459
0,403,1216,459
0,411,1214,460
0,419,1213,460
0,425,1211,461
0,433,1209,462
0,443,1207,463
0,449,1206,463
0,455,1205,464
0,463,1203,464
0,471,1202,465
0,479,1201,465
0,485,1200,465
0,493,1198,466
0,501,1197,466
0,509,1195,466
0,515,1194,467
0,523,1193,467
0,531,1192,467
0,539,1191,467
0,545,1190,467
0,553,1189,467
0,569,1187,467
0,575,1186,467
0,583,1185,467
0,593,1185,467
0,599,1184,466
0,605,1184,466
0,613,1184,465
0,621,1184,465
0,635,1184,464
0,643,1184,464
0,659,1183,463
0,667,1183,463
0,673,1182,463
0,681,1181,462
0,689,1180,462
0,695,1179,461
0,703,1177,461
0,711,1177,461
0,719,1176,461
0,727,1175,461
0,743,1175,462
0,771,1176,461
0,779,1176,461
0,785,1177,461
0,793,1177,461
0,801,1178,461
0,809,1179,460
0,815,1181,460
0,823,1183,460
0,831,1185,460
0,839,1186,460
0,845,1187,459
0,853,1188,459
0,861,1190,458
0,869,1191,458
0,875,1192,457
0,883,1192,457
0,899,1193,457
0,905,1193,457
0,913,1193,458
0,921,1193,458
0,935,1194,459
0,943,1194,459
0,959,1195,459
0,967,1195,459
0,973,1196,459
0,981,1196,458
0,997,1195,458
0,1003,1195,457
0,1011,1194,457
0,1019,1193,457
0,1025,1193,457
0,1033,1192,457
0,1043,1191,457
0,1049,1190,457
0,1055,1189,457
0,1063,1188,457
0,1079,1187,457
0,1085,1187,458
0,1093,1185,458
0,1109,1184,459
0,1123,1183,460
0,1131,1183,460
0,1139,1184,460
0,1145,1184,460
0,1153,1185,460
0,1161,1186,460
0,1169,1186,460
0,1177,1187,460
0,1183,1188,459
0,1193,1189,459
0,1199,1189,459
0,1205,1190,458
0,1213,1190,458
0,1229,1191,458
0,1251,1191,457
0,1259,1190,457
0,1260,1190,457
