index,millis,x,y
0,0,1751,222
0,1146,1622,131
0,1154,1622,132
0,1168,1622,131
0,1176,1623,129
0,1184,1624,127
0,1192,1625,124
0,1198,1626,122
0,1206,1628,121
0,1214,1629,121
0,1222,1630,121
0,1228,1630,122
0,1236,1630,123
0,1244,1629,125
0,1252,1627,129
0,1258,1624,132
0,1266,1620,136
0,1274,1615,140
0,1282,1610,144
0,1288,1604,149
0,1296,1598,154
0,1304,1591,159
0,1312,1583,164
0,1318,1574,170
0,1702,962,449
0,1708,964,449
0,1716,964,449
0,1724,965,449
0,1732,966,447
0,1738,967,447
0,1746,969,446
0,1754,970,445
0,1762,973,443
0,1768,975,441
0,1776,977,440
0,1784,980,438
0,1792,982,436
0,1798,984,435
0,1806,987,433
0,1814,990,431
0,1822,992,430
0,1828,995,429
0,1836,998,427
0,1844,1000,426
0,1852,1004,426
0,1858,1007,425
0,1866,1009,424
0,1874,1012,424
0,1882,1014,424
0,1888,1015,425
0,1896,1019,426
0,1904,1021,427
0,1912,1024,429
0,1918,1026,432
0,1926,1028,434
0,1934,1030,437
0,1942,1032,441
0,1948,1033,446
0,1956,1034,451
0,1964,1035,456
0,1972,1036,462
0,1978,1037,469
0,1986,1038,476
0,1994,1039,484
0,2002,1040,492
0,2008,1041,499
0,2016,1043,507
0,2024,1045,515
0,2032,1048,525
0,2038,1050,535
0,2046,1052,545
0,2054,1054,556
0,2062,1055,567
0,2068,1057,578
0,2076,1059,587
0,2084,1062,596
0,2092,1065,603
0,2098,1067,610
0,2106,1070,617
0,2114,1072,623
0,2122,1074,629
0,2128,1076,635
0,2136,1077,641
0,2144,1079,646
0,2152,1081,652
0,2158,1083,658
0,2166,1085,664
0,2174,1087,670
0,2182,1089,677
0,2188,1091,683
0,2196,1093,688
0,2204,1095,692
0,2212,1097,696
0,2218,1099,699
0,2226,1101,704
0,2234,1102,708
0,2242,1103,712
0,2248,1104,716
0,2256,1104,720
0,2264,1104,724
0,2272,1103,728
0,2278,1103,732
0,2286,1102,737
0,2294,1101,741
0,2302,1101,745
0,2308,1100,749
0,2316,1099,753
0,2324,1098,756
0,2332,1097,759
0,2338,1097,762
0,2346,1096,765
0,2354,1095,767
0,2362,1095,770
0,2368,1094,772
0,2376,1094,773
0,2392,1094,775
0,2398,1095,775
0,2406,1095,776
0,2422,1095,777
0,2436,1095,778
0,2452,1095,778
0,2458,1094,778
0,2466,1093,778
0,2474,1093,777
0,2482,1092,777
0,2488,1092,777
0,2496,1091,777
0,2504,1090,777
0,2512,1090,776
0,2518,1089,776
0,2526,1089,775
0,2534,1088,775
0,2542,1087,774
0,2548,1086,774
0,2556,1085,774
0,2564,1085,775
0,2572,1083,775
0,2578,1082,775
0,2586,1081,774
0,2594,1080,774
0,2602,1080,773
0,2608,1079,772
0,2616,1079,772
0,2624,1078,771
0,2632,1077,771
0,2638,1077,770
0,2646,1077,770
0,2654,1077,769
0,2662,1076,768
0,2668,1076,768
0,2676,1075,768
0,2684,1075,767
0,2692,1074,767
0,2698,1073,767
0,2706,1073,767
0,2714,1072,767
0,2722,1071,767
0,2728,1070,767
0,2736,1069,767
0,8468,945,638
0,8474,943,636
0,8482,940,634
0,8490,936,630
0,8498,930,625
0,8504,923,619
0,8512,916,613
0,8520,910,607
0,8528,903,601
0,8534,895,596
0,8542,887,591
0,8550,880,585
0,8558,872,581
0,8564,864,575
0,8572,856,571
0,8582,847,567
0,8588,838,563
0,8594,828,560
0,8602,819,557
0,8610,810,555
0,8618,801,553
0,8624,793,551
0,8632,785,549
0,8640,777,547
0,8648,769,545
0,8654,761,544
0,8662,754,542
0,8670,746,541
0,8678,739,540
0,8684,732,540
0,8692,726,540
0,8700,721,540
0,8708,717,541
0,8714,714,542
0,8722,713,543
0,8732,711,544
0,8738,711,546
0,8744,711,548
0,8752,711,549
0,8760,712,551
0,8768,712,553
0,8774,713,555
0,8782,714,557
0,8790,715,558
0,8798,717,560
0,8804,718,561
0,8812,719,562
0,8820,721,563
0,8828,722,563
0,8834,724,564
0,8842,725,564
0,8850,727,564
0,8858,727,564
0,8864,726,564
0,8866,726,564
