index,millis,x,y
0,0,86,940
0,314,752,758
0,322,747,755
0,328,742,753
0,336,737,750
0,344,731,747
0,352,725,745
0,358,718,743
0,366,711,742
0,374,703,741
0,382,695,740
0,388,685,738
0,396,675,737
0,404,665,736
0,412,654,735
0,418,643,735
0,426,632,734
0,434,621,734
0,442,610,734
0,447,599,734
0,456,587,735
0,464,574,736
0,472,561,738
0,478,548,740
0,486,534,742
0,493,521,745
0,501,507,748
0,508,494,751
0,515,480,754
0,523,465,757
0,532,449,760
0,538,431,765
0,546,413,771
0,554,395,777
0,562,378,784
0,568,359,792
0,576,339,801
0,583,320,810
0,592,301,820
0,598,283,831
0,606,264,844
0,614,245,857
0,621,226,867
0,624,226,867
