index,millis,x,y
0,0,620,268
0,282,613,269
0,290,613,267
0,298,612,265
0,306,612,263
0,314,612,260
0,320,612,258
0,328,612,255
0,336,613,252
0,344,615,249
0,350,616,246
0,358,618,243
0,366,620,240
0,374,623,237
0,380,626,234
0,388,629,232
0,396,632,230
0,404,635,228
0,410,638,226
0,418,641,223
0,426,644,223
0,432,647,221
0,440,650,220
0,448,652,218
0,456,654,217
0,462,655,216
0,470,656,215
0,486,657,215
0,494,657,214
0,500,657,214
0,516,657,213
0,524,657,213
0,530,657,212
0,538,657,212
0,546,657,211
0,552,657,210
0,560,657,210
0,568,656,209
0,576,656,209
0,590,656,209
0,598,655,209
0,606,655,210
0,612,655,210
0,620,655,211
0,628,655,212
0,636,655,213
0,642,655,214
0,650,654,214
0,658,654,215
0,666,654,216
0,674,653,217
0,680,653,217
0,688,652,218
0,696,651,219
0,704,651,219
0,710,650,220
0,718,650,221
0,726,650,222
0,734,649,223
0,740,649,223
0,748,649,225
0,756,649,226
0,764,649,227
0,770,649,228
0,778,648,229
0,786,648,229
0,792,648,230
0,800,648,231
0,808,648,232
0,816,648,232
0,824,648,233
0,830,648,234
0,838,648,234
0,846,648,235
0,854,648,236
0,860,647,237
0,868,647,237
0,876,647,238
0,890,647,239
0,898,647,239
0,906,647,240
0,914,646,240
0,920,646,240
0,922,646,240
