index,millis,x,y
0,0,894,563
0,1114,923,625
0,1122,922,625
0,1128,921,625
0,1136,920,628
0,1144,920,629
0,1152,920,632
0,1158,921,634
0,1166,923,637
0,1174,927,640
0,1398,1062,578
0,1406,1063,576
0,1414,1065,572
0,1422,1067,566
0,1428,1069,559
0,1436,1070,553
0,1444,1070,548
0,1452,1070,544
0,1458,1070,541
0,1466,1069,538
0,1474,1068,535
0,1482,1067,531
0,1488,1066,528
0,1496,1065,524
0,1504,1063,520
0,1512,1062,517
0,1518,1061,514
0,1528,1061,510
0,1534,1060,508
0,1542,1060,506
0,1548,1059,505
0,1556,1058,505
0,1564,1057,505
0,1572,1056,505
0,1578,1055,506
0,1586,1054,507
0,1594,1052,508
0,1602,1049,509
0,1608,1047,510
0,1616,1044,511
0,1624,1042,512
0,1632,1039,513
0,1638,1036,514
0,1646,1033,516
0,1654,1029,518
0,1662,1026,520
0,1668,1022,523
0,1678,1019,526
0,1684,1014,529
0,1692,1012,533
0,1698,1009,536
0,1706,1007,539
0,1714,1005,543
0,1722,1003,545
0,1728,1000,548
0,1736,998,552
0,1744,995,556
0,1752,992,562
0,1758,988,567
0,1766,984,573
0,1774,979,579
0,1782,974,586
0,1788,969,592
0,1796,964,598
0,1804,960,602
0,1812,956,605
0,1818,953,608
0,1828,950,610
0,1834,948,611
0,1842,947,611
0,1848,947,611
0,1864,947,610
0,1872,948,609
0,1878,949,608
0,1886,950,607
0,1894,951,605
0,1902,953,603
0,1908,955,600
0,1916,957,597
0,1924,958,593
0,1932,960,590
0,1938,962,586
0,1946,962,582
0,1954,965,579
0,1962,967,576
0,1968,968,573
0,1978,969,571
0,1984,970,569
0,1992,972,567
0,1998,973,566
0,2006,974,564
0,2014,975,564
0,2022,976,563
0,2028,976,563
0,2044,977,563
0,2052,977,564
0,2058,977,564
0,2066,977,566
0,2074,977,568
0,2083,977,570
0,2088,977,572
0,2096,976,575
0,2104,976,577
0,2112,976,580
0,2118,975,583
0,2128,975,586
0,2134,974,589
0,2142,974,591
0,2148,974,594
0,2156,973,596
0,2164,973,598
0,2172,972,600
0,2178,972,601
0,2186,970,603
0,2194,969,604
0,2202,969,605
0,2208,968,605
0,2216,967,606
0,2224,966,606
0,2232,965,607
0,2238,964,607
0,2246,962,607
0,2254,962,608
0,2262,962,608
0,2268,962,608
0,2278,962,609
0,2284,962,609
0,2292,961,610
0,2298,961,610
0,2306,961,611
0,2314,960,611
0,2322,960,612
0,2328,960,613
0,2336,960,613
0,2352,959,614
0,2382,960,614
0,2388,960,615
0,2396,960,615
0,2404,960,616
0,2412,960,617
0,2418,959,617
0,2428,959,618
0,2434,958,618
0,2442,958,618
0,2448,957,619
0,2456,957,619
0,2472,957,619
0,2494,956,619
0,2502,956,620
0,2508,955,620
0,2516,954,621
0,2524,954,622
0,2532,953,623
0,2538,952,624
0,2546,952,624
0,2554,952,625
0,2562,951,625
0,2568,951,625
0,2578,951,627
0,2584,950,628
0,2592,950,629
0,2598,949,630
0,2606,949,631
0,2614,948,631
0,2622,948,632
0,2628,947,632
0,2636,947,633
0,2644,946,633
0,2652,946,633
0,2658,945,633
0,2667,945,633
0,2674,944,633
0,2682,943,633
0,2688,943,632
0,2696,942,632
0,2704,941,631
0,2712,940,631
0,2718,939,630
0,2728,939,630
0,2734,938,629
0,2742,937,629
0,2748,937,628
0,2756,936,628
0,2764,936,628
0,2772,935,627
0,2778,935,627
0,2786,935,625
0,2794,934,625
0,2802,934,625
0,2808,933,625
0,2816,933,625
0,2824,932,624
0,2832,931,624
0,2838,931,624
0,2846,930,624
0,2854,930,624
0,2868,929,624
0,2878,929,624
0,2892,928,624
0,2914,928,624
0,2958,927,624
0,2974,927,624
0,2988,927,625
0,3012,927,625
0,3034,927,625
0,3056,927,625
0,3086,926,625
0,3108,926,625
0,3146,926,625
0,3192,926,625
0,3206,925,625
0,3244,925,625
0,3266,924,625
0,3282,924,625
0,3304,924,625
0,3318,924,625
0,3408,924,624
0,3446,923,624
0,3514,923,624
0,3536,922,624
0,3558,922,624
0,3566,922,624
0,3570,922,624
