index,millis,x,y
0,0,585,138
0,876,746,206
0,882,744,206
0,890,742,205
0,898,741,205
0,906,740,204
0,912,739,204
0,920,738,204
0,942,738,204
0,952,738,205
0,958,738,207
0,966,738,210
0,972,737,214
0,980,736,219
0,988,734,225
0,996,732,231
0,1002,730,238
0,1010,728,245
0,1018,726,253
0,1026,724,260
0,1032,723,267
0,1040,723,274
0,1048,723,281
0,1056,723,288
0,1062,724,296
0,1070,725,303
0,1078,725,312
0,1086,726,321
0,1092,726,331
0,1102,725,341
0,1108,724,352
0,1116,723,363
0,1122,722,374
0,1130,721,387
0,1138,721,398
0,1146,719,410
0,1152,718,422
0,1160,716,431
0,1168,716,440
0,1176,715,447
0,1182,715,454
0,1190,715,460
0,1198,716,465
0,1206,717,469
0,1212,718,472
0,1220,720,475
0,1228,721,477
0,1236,722,478
0,1242,723,479
0,1252,724,479
0,1258,725,479
0,1266,727,478
0,1272,728,477
0,1280,730,476
0,1288,733,474
0,1296,735,473
0,1302,738,472
0,1310,741,471
0,1318,744,470
0,1326,746,469
0,1332,749,469
0,1340,751,468
0,1348,753,468
0,1356,754,467
0,1362,755,466
0,1370,757,466
0,1378,758,465
0,1386,758,464
0,1392,759,464
0,1402,759,463
0,1408,759,462
0,1416,759,462
0,1422,759,461
0,1430,758,460
0,1438,756,459
0,1446,755,458
0,1452,753,456
0,1460,752,455
0,1468,751,453
0,1476,750,451
0,1482,750,449
0,1490,749,447
0,1498,749,445
0,1506,749,443
0,1512,750,441
0,1520,750,439
0,1528,751,436
0,1536,752,434
0,1542,752,431
0,1552,753,428
0,1558,753,426
0,1566,753,423
0,1572,753,421
0,1580,753,419
0,1588,753,417
0,1596,753,416
0,1602,753,415
0,1610,753,415
0,1626,752,415
0,1640,752,415
0,1648,751,416
0,1656,751,416
0,1708,752,416
0,1716,752,417
0,1722,752,418
0,1730,752,419
0,1738,752,420
0,1746,751,422
0,1752,750,423
0,1760,749,424
0,1768,747,426
0,1776,746,427
0,1782,744,428
0,1790,743,430
0,1798,741,431
0,1806,739,431
0,1812,737,432
0,1820,735,432
0,1828,733,433
0,1834,731,433
0,1842,729,434
0,1852,727,435
0,1858,726,437
0,1866,724,438
0,1872,723,440
0,1880,722,442
0,1888,721,443
0,1896,720,445
0,1902,719,447
0,1910,718,447
0,1918,717,449
0,1926,716,449
0,1932,716,449
0,1940,715,449
0,1948,714,449
0,1956,714,449
0,1962,713,449
0,1970,712,449
0,1978,711,450
0,1986,710,451
0,1992,709,452
0,2002,708,454
0,2008,707,455
0,2016,707,456
0,2022,706,457
0,2030,706,457
0,2038,705,458
0,2046,704,458
0,2052,704,458
0,2060,703,458
0,2068,703,459
0,2076,703,459
0,2082,702,460
0,2090,702,461
0,2098,702,462
0,2106,701,463
0,2112,700,464
0,2120,700,465
0,2128,699,465
0,2136,699,465
0,2142,698,465
0,2152,697,466
0,2158,697,466
0,2164,696,466
0,2172,696,466
0,2188,695,466
0,2196,695,466
0,2202,695,466
0,2203,695,466
