index,millis,x,y
0,0,686,292
0,434,685,292
0,437,684,293
0,445,681,296
0,453,677,304
0,461,673,312
0,469,669,321
0,477,664,331
0,485,660,337
0,493,655,343
0,501,647,352
0,509,643,358
0,517,638,364
0,525,634,370
0,533,627,377
0,545,623,385
0,549,617,393
0,557,612,401
0,565,610,406
0,573,606,410
0,581,601,415
0,589,597,419
0,597,592,423
0,605,588,428
0,613,584,432
0,621,580,436
0,629,578,438
0,638,577,439
0,741,576,440
0,781,576,441
0,797,575,442
0,837,574,443
0,917,573,444
0,941,572,445
0,949,571,446
0,965,570,447
0,973,569,449
0,981,568,450
0,989,566,451
0,1005,566,452
0,2654,566,452
