index,millis,x,y
0,0,590,653
0,128,590,654
0,144,591,654
0,152,592,654
0,159,594,655
0,167,598,656
0,179,603,656
0,184,611,657
0,196,628,659
0,199,647,661
0,207,666,661
0,216,693,661
0,223,718,662
0,232,743,662
0,239,776,662
0,248,803,662
0,256,830,662
0,265,855,662
0,272,886,662
0,280,909,661
0,287,932,659
0,296,967,656
0,304,992,653
0,312,1017,651
0,319,1044,648
0,327,1065,646
0,336,1082,644
0,343,1099,641
0,351,1114,638
0,359,1125,635
0,367,1136,625
0,375,1143,621
0,591,1145,619
0,599,1145,618
0,607,1145,617
0,615,1146,616
0,623,1146,615
0,631,1146,614
0,640,1146,613
0,647,1146,612
0,655,1146,610
0,663,1145,609
0,671,1144,607
0,679,1143,606
0,687,1142,604
0,695,1141,603
0,703,1141,600
0,711,1140,598
0,719,1140,596
0,727,1139,592
0,735,1139,589
0,743,1139,586
0,751,1140,582
0,759,1139,579
0,768,1140,575
0,776,1140,571
0,783,1141,568
0,791,1142,564
0,799,1143,559
0,807,1145,552
0,815,1145,545
0,823,1147,538
0,831,1149,531
0,839,1149,525
0,848,1151,519
0,856,1151,514
0,863,1153,508
0,871,1153,502
0,879,1153,498
0,1272,1152,497
0,1280,1152,495
0,1288,1152,494
0,1304,1152,493
0,1312,1151,492
0,1351,1151,491
0,1399,1150,490
0,1424,1149,489
0,1792,1148,489
0,1800,1147,489
0,1807,1146,489
0,1816,1143,489
0,1830,1140,489
0,1831,1135,489
0,1839,1122,489
0,1847,1105,486
0,1855,1089,483
0,1864,1068,478
0,1872,1047,473
0,1880,1026,466
0,1888,1000,455
0,1896,982,444
0,1904,962,435
0,1912,938,422
0,1919,915,409
0,1928,894,396
0,1935,871,381
0,1944,850,366
0,1951,831,351
0,1960,810,336
0,1968,795,323
0,1975,780,314
0,1984,765,307
0,1991,754,302
0,1999,747,297
0,2008,740,295
0,2015,734,293
0,2023,729,292
0,2032,726,290
0,2039,724,290
0,2047,723,289
0,2055,722,289
0,2063,720,288
0,2072,718,288
0,2079,715,287
0,2088,712,285
0,2096,709,284
0,2104,705,283
0,2111,698,282
0,2120,687,280
0,2128,682,280
0,2135,676,279
0,2144,675,279
0,2152,672,279
0,2160,658,279
0,2167,642,277
0,2176,625,275
0,2184,606,273
0,2192,589,271
0,2200,579,268
0,2208,564,266
0,2216,557,263
0,2224,555,263
0,2232,554,263
0,2343,554,262
0,2351,553,260
0,2360,553,258
0,2367,553,257
0,2376,553,256
0,2392,553,255
0,2399,553,254
0,2415,553,253
0,2423,553,252
0,2431,553,251
0,2439,553,250
0,2447,553,248
0,2455,553,246
0,2464,553,245
0,2472,554,242
0,2480,555,241
0,2488,556,240
0,2496,560,239
0,2504,564,238
0,2512,569,238
0,2520,583,238
0,2527,600,238
0,2536,621,238
0,2543,650,238
0,2552,673,238
0,2559,696,238
0,2568,725,238
0,2575,748,238
0,2584,769,238
0,2591,788,238
0,2600,807,238
0,2607,824,238
0,2615,841,238
0,2624,852,238
0,2632,863,238
0,2640,874,238
0,2648,881,238
0,2655,887,238
0,2664,894,238
0,2671,900,238
0,2680,906,238
0,2687,917,238
0,2695,927,238
0,2703,937,238
0,2711,951,238
0,2719,966,236
0,2727,980,236
0,2736,1002,234
0,2743,1021,232
0,2751,1040,230
0,2759,1067,228
0,2768,1086,226
0,2776,1105,223
0,2784,1124,221
0,2791,1147,218
0,2800,1166,213
0,2808,1183,208
0,2815,1200,201
0,2824,1211,196
0,2832,1218,194
0,2839,1224,192
0,2848,1226,191
0,2864,1227,190
0,2871,1229,189
0,2879,1231,188
0,2887,1232,187
0,2895,1233,186
0,2903,1234,186
0,2935,1235,185
0,2951,1236,184
0,2960,1236,183
0,2967,1237,182
0,2983,1238,180
0,2992,1239,179
0,2999,1240,178
0,3008,1241,177
0,3016,1242,176
0,3023,1243,174
0,3031,1244,174
0,3056,1244,173
0,3064,1244,172
0,3096,1244,171
0,3104,1244,170
0,3127,1244,169
0,3143,1243,168
0,3151,1241,167
0,3159,1239,166
0,3168,1237,166
0,3176,1233,165
0,3184,1231,165
0,3192,1229,164
0,3200,1226,164
0,3208,1224,164
0,3216,1221,164
0,3223,1218,164
0,3232,1217,164
0,3239,1216,164
0,3255,1215,164
0,3264,1214,164
0,3271,1211,164
0,3280,1210,164
0,3287,1209,164
0,3336,1208,164
0,3409,1208,164
