index,millis,x,y
0,0,642,216
0,118,641,216
0,127,640,217
0,134,636,218
0,141,631,218
0,149,608,218
0,158,587,218
0,165,566,218
0,176,539,218
0,182,518,218
0,190,495,218
0,197,468,218
0,205,449,218
0,213,430,218
0,221,411,218
0,229,398,218
0,238,389,218
0,245,383,218
0,253,381,218
0,493,382,217
0,501,384,217
0,509,388,216
0,517,394,215
0,525,401,213
0,533,408,212
0,541,416,212
0,549,424,210
0,557,433,210
0,565,441,208
0,573,449,208
0,581,456,208
0,589,464,206
0,598,466,206
0,605,467,206
0,613,468,206
0,621,469,206
0,638,470,206
0,709,470,207
0,718,470,209
0,725,471,211
0,733,472,213
0,741,473,215
0,749,473,216
0,757,473,217
0,765,475,219
0,773,476,220
0,781,477,220
0,789,478,220
0,854,478,220
