index,millis,x,y
0,0,167,373
0,67,168,370
0,73,171,368
0,73,177,359
0,75,188,346
0,75,201,327
0,75,226,296
0,82,249,265
0,95,272,234
0,98,305,197
0,106,334,172
0,114,361,155
0,125,394,138
0,133,421,129
0,139,444,120
0,146,467,115
0,156,478,113
0,163,484,113
0,171,497,111
0,179,506,108
0,186,515,105
0,194,519,105
0,202,521,104
0,282,522,104
0,290,523,103
0,298,524,102
0,306,526,101
0,314,527,100
0,322,529,98
0,331,532,97
0,338,533,96
0,346,534,96
0,354,537,95
0,362,541,93
0,370,543,93
0,378,546,92
0,394,547,92
0,402,548,92
0,410,548,91
0,426,549,91
0,442,550,90
0,450,550,89
0,466,553,87
0,474,554,86
0,482,555,86
0,490,557,84
0,498,559,83
0,506,562,81
0,514,565,79
0,522,566,78
0,538,567,77
0,546,568,76
0,618,569,75
0,626,570,74
0,635,571,72
0,642,572,71
0,658,573,70
0,667,575,69
0,674,578,67
0,684,580,67
0,690,582,67
0,698,586,66
0,706,590,66
0,714,595,66
0,722,602,66
0,730,610,66
0,738,619,66
0,746,629,66
0,754,642,66
0,762,650,66
0,770,657,66
0,778,665,66
0,786,671,64
0,794,677,64
0,802,683,62
0,810,689,62
0,818,695,60
0,826,700,60
0,835,701,59
0,842,702,59
0,851,703,58
0,883,704,58
0,906,706,57
0,914,709,57
0,922,714,57
0,930,721,57
0,938,729,57
0,946,738,57
0,954,746,55
0,962,753,55
0,970,761,55
0,978,770,55
0,986,778,55
0,994,785,55
0,1002,789,55
0,1010,791,55
0,1018,795,55
0,1026,799,55
0,1034,802,55
0,1042,804,55
0,1050,806,55
0,1058,807,55
0,1066,809,54
0,1114,810,54
0,1130,811,54
0,1138,812,55
0,1146,813,55
0,1154,815,55
0,1162,816,55
0,1170,818,55
0,1178,821,55
0,1186,823,57
0,1194,825,57
0,1202,826,57
0,1210,827,57
0,1259,827,57
