index,millis,x,y
0,0,541,552
0,101,542,552
0,109,544,552
0,117,549,552
0,125,562,552
0,133,578,552
0,141,601,552
0,149,624,552
0,157,647,552
0,165,676,552
0,173,701,552
0,181,728,552
0,189,767,552
0,197,798,552
0,205,831,552
0,213,872,552
0,221,907,552
0,229,940,554
0,237,981,559
0,245,1010,564
0,253,1039,571
0,261,1072,578
0,269,1097,585
0,277,1118,592
0,285,1143,599
0,293,1162,606
0,301,1179,613
0,309,1198,622
0,317,1213,631
0,325,1228,638
0,333,1247,649
0,341,1262,658
0,349,1275,667
0,357,1288,676
0,365,1297,683
0,373,1306,690
0,381,1315,699
0,389,1322,704
0,397,1324,705
0,405,1325,706
0,437,1325,707
0,501,1325,708
0,533,1326,709
0,541,1325,709
0,549,1324,709
0,565,1324,710
0,573,1326,711
0,581,1328,713
0,589,1330,716
0,597,1333,718
0,605,1335,720
0,613,1336,721
0,621,1337,722
0,805,1336,723
0,901,1336,722
0,917,1334,720
0,925,1334,719
0,933,1332,717
0,941,1328,712
0,949,1322,705
0,957,1318,698
0,965,1313,691
0,973,1307,683
0,981,1305,679
0,989,1304,675
0,997,1302,671
0,1005,1300,668
0,1013,1298,664
0,1021,1297,660
0,1029,1297,659
0,1045,1296,658
0,1053,1296,657
0,1061,1296,656
0,1069,1296,654
0,1077,1295,653
0,1085,1295,652
0,1101,1294,651
0,1133,1294,650
0,1141,1294,649
0,1149,1294,648
0,1157,1293,646
0,1165,1292,644
0,1173,1292,643
0,1181,1290,641
0,1189,1288,639
0,1197,1287,637
0,1205,1286,636
0,1213,1286,635
0,1221,1285,634
0,1229,1283,631
0,1237,1282,629
0,1245,1282,628
0,1253,1281,625
0,1261,1280,624
0,1269,1280,623
0,1277,1279,621
0,1285,1278,620
0,1293,1277,618
0,1301,1276,614
0,1309,1275,612
0,1317,1274,611
0,1325,1273,608
0,1333,1272,607
0,1341,1272,606
0,1349,1270,603
0,1357,1269,601
0,1365,1268,599
0,1373,1266,596
0,1381,1266,594
0,1389,1265,593
0,1397,1264,590
0,1405,1264,589
0,1438,1264,589
