index,millis,x,y
0,0,1731,312
0,62,1731,317
0,75,1726,330
0,87,1688,363
0,100,1636,400
0,112,1577,436
0,125,1513,469
0,137,1456,494
0,150,1406,515
0,162,1365,528
0,175,1335,535
0,188,1320,540
0,200,1315,540
0,213,1314,540
0,225,1313,540
0,275,1307,540
0,287,1302,540
0,299,1297,539
0,312,1292,535
0,324,1284,531
0,326,1284,531
