index,millis,x,y
0,0,793,652
0,487,792,651
0,495,790,648
0,503,780,644
0,511,759,631
0,519,742,620
0,527,723,609
0,535,696,592
0,543,675,579
0,551,652,566
0,559,621,549
0,567,596,534
0,575,571,521
0,584,540,506
0,591,519,497
0,600,498,488
0,607,473,477
0,615,458,470
0,623,445,463
0,631,430,456
0,639,419,451
0,647,412,446
0,655,405,444
0,671,404,443
0,751,404,442
0,759,404,441
0,767,404,440
0,775,405,437
0,783,405,434
0,791,405,431
0,799,405,425
0,807,405,416
0,815,407,408
0,823,408,398
0,831,411,393
0,839,412,388
0,847,417,380
0,855,418,375
0,863,419,374
0,871,419,373
0,908,419,373
