index,millis,x,y
0,0,1187,505
0,1046,1186,506
0,1053,1181,506
0,1061,1173,506
0,1069,1165,504
0,1077,1153,504
0,1085,1143,504
0,1093,1135,504
0,1101,1126,504
0,1109,1118,504
0,1117,1116,504
0,1125,1115,505
0,1133,1113,507
0,1141,1111,509
0,1149,1109,514
0,1157,1105,521
0,1165,1100,529
0,1173,1094,538
0,1181,1084,548
0,1189,1076,557
0,1197,1067,564
0,1205,1065,567
0,1213,1065,569
0,1221,1068,569
0,1229,1071,570
0,1237,1080,570
0,1245,1102,570
0,1253,1123,568
0,1261,1144,566
0,1269,1177,557
0,1277,1204,550
0,1285,1231,541
0,1293,1266,528
0,1301,1295,519
0,1309,1324,512
0,1317,1361,505
0,1325,1412,503
0,1333,1453,503
0,1341,1492,503
0,1350,1539,503
0,1357,1572,503
0,1365,1601,503
0,1373,1630,506
0,1381,1651,509
0,1389,1666,512
0,1398,1681,515
0,1405,1686,518
0,1413,1688,520
0,1421,1689,521
0,1437,1689,522
0,1445,1688,524
0,1453,1687,525
0,1461,1686,525
0,1469,1685,526
0,1477,1684,526
0,1485,1683,527
0,1493,1680,528
0,1501,1676,528
0,1509,1672,529
0,1517,1667,530
0,1525,1662,531
0,1533,1657,532
0,1541,1653,534
0,1549,1649,535
0,1557,1646,536
0,1565,1641,537
0,1573,1634,539
0,1581,1629,539
0,1589,1620,540
0,1597,1613,540
0,1605,1605,542
0,1613,1598,542
0,1621,1590,542
0,1629,1584,544
0,1637,1578,544
0,1645,1576,545
0,1662,1576,545
