index,millis,x,y
0,0,1266,594
0,469,1265,594
0,477,1264,594
0,485,1263,594
0,493,1262,594
0,501,1260,595
0,509,1256,595
0,517,1246,595
0,525,1235,595
0,533,1223,595
0,541,1204,595
0,549,1183,595
0,557,1160,595
0,565,1129,595
0,573,1098,595
0,581,1069,595
0,589,1028,593
0,597,995,593
0,605,962,593
0,613,923,591
0,621,894,589
0,629,865,587
0,637,832,587
0,645,809,585
0,653,788,583
0,661,763,581
0,669,746,579
0,677,731,579
0,685,714,577
0,693,703,575
0,701,692,575
0,709,683,573
0,717,678,573
0,781,678,572
0,917,678,571
0,1125,678,570
0,1165,679,569
0,1173,679,568
0,1189,679,567
0,1197,680,566
0,1205,680,564
0,1213,681,563
0,1221,681,562
0,1229,682,561
0,1237,682,559
0,1245,684,556
0,1253,685,554
0,1261,687,553
0,1269,688,551
0,1277,689,550
0,1285,690,549
0,1293,691,548
0,1301,691,547
0,1309,691,546
0,1901,691,545
0,1909,692,545
0,1917,693,545
0,1965,694,544
0,1989,695,544
0,2013,696,544
0,2021,697,544
0,2077,698,545
0,2149,699,546
0,2173,700,546
0,2213,701,547
0,2237,702,547
0,2245,703,548
0,2637,703,549
0,2645,703,551
0,2653,703,553
0,2661,704,554
0,2669,705,558
0,2677,705,561
0,2685,704,564
0,2693,703,567
0,2701,702,569
0,2709,699,572
0,2717,694,577
0,2725,688,581
0,2733,683,586
0,2741,675,590
0,2749,668,594
0,2757,662,595
0,2765,653,597
0,2773,647,597
0,2781,641,597
0,2789,634,597
0,2797,628,597
0,2805,624,597
0,2813,620,597
0,2821,616,595
0,2829,615,595
0,2837,613,594
0,2845,612,593
0,2853,611,592
0,2869,611,590
0,2877,610,589
0,2933,610,588
0,2973,610,587
0,3037,610,586
0,3079,610,585
0,3141,610,584
0,3773,611,585
0,3781,613,587
0,3789,619,591
0,3797,633,601
0,3805,648,612
0,3813,671,631
0,3821,692,646
0,3829,713,661
0,3837,740,676
0,3845,765,689
0,3853,790,699
0,3861,827,713
0,3869,862,724
0,3877,895,733
0,3885,936,742
0,3893,969,749
0,3901,1002,756
0,3909,1041,763
0,3917,1070,765
0,3925,1097,767
0,3933,1126,767
0,3941,1145,767
0,3949,1164,767
0,3957,1183,769
0,3965,1198,771
0,3973,1211,771
0,3981,1224,774
0,3989,1233,774
0,3997,1240,774
0,4005,1244,774
0,4133,1245,774
0,4141,1245,775
0,4149,1246,777
0,4157,1247,778
0,4165,1247,779
0,4173,1248,780
0,4181,1248,782
0,4189,1249,783
0,4197,1250,785
0,4205,1251,786
0,4213,1251,787
0,4221,1252,788
0,4229,1253,790
0,4237,1254,792
0,4245,1254,793
0,4253,1255,794
0,4261,1255,795
0,4278,1255,795
