index,millis,x,y
0,0,1824,3
0,62,1824,3
0,74,1824,4
0,87,1824,5
0,100,1824,6
0,111,1824,8
0,124,1824,11
0,136,1824,13
0,149,1824,15
0,161,1824,16
0,174,1824,17
0,187,1824,17
0,199,1824,18
0,212,1824,19
0,224,1824,19
0,236,1824,20
0,248,1824,20
0,260,1824,21
0,273,1824,21
0,286,1824,22
0,298,1824,23
0,324,1824,27
0,336,1824,32
0,349,1824,37
0,361,1824,43
0,373,1821,49
0,386,1818,52
0,399,1815,54
0,410,1812,55
0,423,1810,55
0,436,1807,55
0,449,1806,55
0,461,1804,55
0,473,1802,55
0,485,1801,55
0,498,1800,55
0,511,1799,55
0,523,1797,55
0,535,1797,55
0,548,1796,55
0,561,1795,55
0,573,1794,55
0,586,1793,54
0,598,1792,54
0,611,1791,54
0,623,1789,54
0,636,1788,54
0,649,1787,54
0,661,1787,54
0,674,1786,54
0,685,1786,54
0,711,1784,54
0,723,1783,54
0,736,1782,54
0,748,1781,54
0,761,1781,54
0,773,1780,54
0,786,1779,54
0,799,1779,54
0,811,1778,54
0,836,1778,54
0,848,1778,54
0,861,1777,54
0,874,1776,54
0,887,1775,54
0,899,1775,54
0,911,1774,54
0,924,1772,55
0,936,1771,55
0,949,1771,55
0,961,1770,55
0,973,1770,55
0,1023,1770,55
0,1074,1770,57
0,1238,1770,57
