index,millis,x,y
0,0,1029,593
0,1000,1029,593
0,1013,1029,593
0,1038,1025,593
0,1050,1007,593
0,1064,976,593
0,1076,938,593
0,1089,897,593
0,1101,860,595
0,1114,829,597
0,1127,802,600
0,1139,783,603
0,1152,770,603
0,1165,763,603
0,1178,755,603
0,23923,755,603
0,23937,747,603
0,23949,732,603
0,23961,717,601
0,23974,701,597
0,23986,686,594
0,24000,674,591
0,24013,663,589
0,24025,655,588
0,24038,650,588
0,24050,646,587
0,24063,644,587
0,24076,641,587
0,24089,637,587
0,54261,646,583
0,54273,660,576
0,54286,688,560
0,54298,720,544
0,54312,751,529
0,54325,783,516
0,54337,811,504
0,54350,835,499
0,54362,854,493
0,54375,869,490
0,54387,880,488
0,54400,887,488
0,54413,892,487
0,54426,895,486
0,54439,896,486
0,54451,897,486
0,54464,898,486
0,54490,898,486
0,54768,899,484
0,54782,901,484
0,54807,908,484
0,54820,915,483
0,54833,925,482
0,54845,941,482
0,54858,962,482
0,54871,985,482
0,54883,1006,482
0,54896,1025,482
0,54908,1042,482
0,54921,1056,482
0,54933,1067,482
0,54946,1075,482
0,54959,1079,484
0,54971,1082,484
0,54985,1085,484
0,54997,1088,484
0,55010,1089,486
0,55023,1091,486
0,55036,1092,486
0,55048,1093,486
0,55061,1094,487
0,55074,1096,488
0,55086,1097,488
0,55099,1099,489
0,55111,1101,490
0,55124,1104,491
0,55136,1105,492
0,55150,1107,494
0,55163,1109,496
0,55175,1110,498
0,55188,1112,500
0,55200,1114,502
0,55213,1116,505
0,55225,1118,507
0,55238,1121,508
0,55251,1123,510
0,55264,1128,513
0,55276,1132,515
0,55289,1137,518
0,55301,1141,520
0,55316,1144,522
0,55328,1147,524
0,55340,1150,525
0,55353,1151,525
0,55365,1153,526
0,55378,1153,526
0,55390,1154,526
0,55403,1155,526
0,56533,1153,525
0,56546,1147,523
0,56558,1136,517
0,56571,1112,509
0,56585,1073,498
0,56597,1027,484
0,56610,976,473
0,56623,927,466
0,56635,882,462
0,56647,843,460
0,56660,811,460
0,56673,783,460
0,56686,761,460
0,56698,749,460
0,56711,743,460
0,56723,738,460
0,56736,733,459
0,68863,735,459
0,68875,738,459
0,68888,745,453
0,68900,766,432
0,68913,806,395
0,68926,855,352
0,68938,907,310
0,68951,958,264
0,68964,1010,220
0,68976,1062,181
0,68989,1109,146
0,69002,1149,116
0,69015,1184,91
0,69028,1215,73
0,69040,1241,58
0,69053,1258,50
0,69066,1269,48
0,69078,1277,46
0,69091,1281,46
0,69294,1281,50
0,69307,1281,59
0,69319,1280,82
0,69333,1279,111
0,69345,1277,140
0,69357,1276,172
0,69370,1274,201
0,69383,1274,223
0,69396,1274,241
0,69409,1274,250
0,69422,1274,255
0,69436,1274,258
0,69447,1274,260
0,69460,1274,260
0,69472,1274,262
0,69485,1274,263
0,69497,1274,264
0,69510,1274,266
0,70539,1279,266
0,70551,1287,266
0,70564,1303,269
0,70576,1327,280
0,70589,1360,299
0,70601,1407,326
0,70615,1456,357
0,70628,1509,395
0,70641,1564,433
0,70654,1611,468
0,70665,1644,496
0,70678,1662,514
0,70691,1670,522
0,70703,1672,523
0,70716,1673,524
0,77840,1672,524
0,77853,1671,524
0,77878,1668,521
0,77891,1664,518
0,77903,1659,515
0,77917,1653,512
0,77929,1648,510
0,77942,1645,508
0,77955,1641,505
0,77967,1637,503
0,77980,1635,502
0,77992,1631,499
0,78005,1628,497
0,78017,1625,495
0,78031,1621,491
0,78045,1618,487
0,78056,1615,483
0,78069,1611,477
0,78082,1607,473
0,78094,1604,469
0,78107,1601,465
0,78120,1599,462
0,78133,1598,461
0,78145,1596,460
0,78157,1595,459
0,78171,1594,456
0,78183,1592,452
0,78437,1585,447
0,78450,1576,443
0,78462,1559,432
0,78475,1528,411
0,78487,1500,393
0,78500,1477,379
0,78512,1460,370
0,78526,1446,365
0,78538,1434,362
0,78551,1425,360
0,78563,1416,360
0,78577,1410,359
0,78590,1404,358
0,78603,1398,357
0,78615,1392,357
0,78628,1387,355
0,78640,1382,354
0,78653,1379,353
0,78665,1376,353
0,78678,1372,351
0,78691,1369,349
0,78703,1365,349
0,78716,1363,349
0,78729,1362,349
0,78742,1361,349
0,78754,1360,349
0,78767,1359,349
0,78780,1358,349
0,78793,1357,349
0,78805,1356,349
0,78818,1355,349
0,78830,1353,349
0,78844,1352,351
0,78857,1350,353
0,78869,1349,355
0,78882,1347,356
0,78894,1346,358
0,78907,1344,360
0,78921,1342,361
0,78932,1340,363
0,78945,1338,365
0,78957,1337,366
0,78970,1335,367
0,78984,1334,369
0,78995,1333,370
0,79009,1331,372
0,79021,1330,373
0,79034,1328,374
0,79046,1327,376
0,79059,1326,377
0,79072,1325,378
0,79084,1325,378
0,79098,1324,378
0,79110,1324,378
0,79135,1324,378
0,79148,1322,378
0,79352,1324,378
0,79364,1325,378
0,79377,1325,378
0,79390,1325,378
0,79402,1326,378
0,79609,1326,378
