index,millis,x,y
0,0,1521,436
0,232,1521,434
0,244,1527,427
0,256,1553,406
0,269,1600,370
0,281,1669,325
0,294,1745,283
0,306,1820,249
0,319,1892,221
0,332,1919,203
0,344,1919,194
0,357,1919,191
0,369,1919,191
0,1096,1918,191
0,1107,1918,191
0,1119,1918,191
0,1157,1910,191
0,1170,1899,194
0,1183,1874,208
0,1195,1830,233
0,1208,1777,266
0,1221,1720,299
0,1232,1670,332
0,1245,1626,365
0,1257,1583,401
0,1270,1545,432
0,1282,1513,460
0,1295,1491,486
0,1307,1481,505
0,1320,1481,517
0,1332,1481,522
0,10841,1481,522
0,10853,1481,522
0,10866,1479,521
0,10878,1466,515
0,10891,1433,500
0,10903,1390,479
0,10916,1348,458
0,10928,1309,442
0,10941,1278,430
0,10953,1253,421
0,10966,1234,415
0,10979,1223,411
0,10991,1217,409
0,11004,1215,408
0,11016,1214,407
0,11029,1213,407
0,11041,1213,406
0,11053,1213,406
0,11065,1213,406
0,11103,1213,405
0,11116,1213,405
0,11129,1213,405
0,11140,1213,405
0,11153,1213,404
0,11166,1213,404
0,11178,1213,403
0,11191,1213,403
0,11203,1213,402
0,11216,1213,400
0,11228,1216,398
0,11241,1219,396
0,11254,1222,393
0,11267,1225,391
0,11278,1228,388
0,11291,1230,385
0,11303,1233,383
0,11316,1235,381
0,11328,1237,379
0,11341,1239,378
0,11354,1241,376
0,11366,1243,375
0,11379,1244,374
0,11390,1246,372
0,11404,1247,371
0,11416,1249,369
0,11429,1250,368
0,11441,1251,366
0,11454,1252,365
0,11466,1253,364
0,11479,1253,363
0,11492,1254,362
0,11504,1255,361
0,11516,1256,360
0,11528,1257,358
0,11541,1258,357
0,11553,1259,356
0,11565,1260,355
0,11578,1260,355
0,11591,1260,355
0,11603,1260,355
0,11616,1261,354
0,11641,1262,354
0,11653,1263,352
0,11666,1265,349
0,12134,1265,349
