index,millis,x,y
0,0,1306,746
0,462,1307,745
0,474,1309,744
0,486,1310,742
0,499,1313,739
0,511,1317,735
0,524,1323,731
0,537,1331,725
0,549,1341,717
0,561,1355,708
0,573,1370,696
0,586,1386,681
0,598,1403,667
0,611,1417,654
0,624,1429,643
0,636,1438,635
0,649,1448,627
0,661,1454,622
0,674,1456,621
0,686,1457,621
0,699,1458,621
0,712,1458,621
0,724,1459,621
0,737,1460,621
0,749,1460,621
0,761,1461,621
0,774,1462,621
0,786,1462,621
0,799,1463,621
0,9977,1463,620
0,9990,1463,614
0,10003,1461,599
0,10014,1454,578
0,10027,1439,556
0,10040,1420,533
0,10052,1398,511
0,10065,1378,493
0,10077,1359,482
0,10090,1341,474
0,10103,1327,470
0,10115,1319,468
0,10128,1312,468
0,10140,1307,468
0,10153,1304,468
0,10165,1300,468
0,16442,1300,470
0,16456,1300,473
0,16468,1300,476
0,16480,1300,478
0,16493,1300,481
0,16505,1300,483
0,16518,1298,486
0,16531,1296,488
0,16543,1295,491
0,16556,1293,493
0,16569,1291,495
0,16581,1290,498
0,16593,1288,500
0,16606,1287,502
0,16618,1285,504
0,16631,1283,507
0,16643,1281,508
0,16656,1280,511
0,16668,1278,513
0,16681,1277,515
0,16693,1275,517
0,16705,1274,519
0,16718,1272,521
0,16731,1271,524
0,16743,1269,526
0,16756,1267,529
0,16768,1265,532
0,16781,1263,535
0,16793,1262,538
0,16806,1260,540
0,16819,1259,540
0,16831,1258,541
0,16844,1258,542
0,16855,1257,542
0,17019,1257,541
0,17031,1257,540
0,17043,1257,539
0,17055,1257,537
0,17068,1257,537
0,17081,1257,535
0,17094,1257,535
0,17105,1257,534
0,17118,1257,533
0,17131,1257,533
0,17143,1257,532
0,17156,1258,532
0,17168,1258,532
0,17181,1258,531
0,17206,1260,530
0,17218,1260,530
0,17231,1260,529
0,17244,1261,529
0,17269,1261,529
0,17281,1262,529
0,17306,1263,528
0,17407,1263,528
