index,millis,x,y
0,0,169,48
0,373,271,117
0,381,273,116
0,389,277,115
0,397,285,115
0,405,294,115
0,413,318,115
0,421,341,115
0,429,364,115
0,437,403,115
0,446,436,115
0,453,467,115
0,461,506,117
0,469,537,120
0,477,562,123
0,485,589,128
0,493,606,133
0,501,619,138
0,509,632,140
0,517,639,143
0,525,644,144
0,533,645,146
0,541,646,147
0,549,646,148
0,557,646,149
0,565,647,151
0,573,647,152
0,581,647,155
0,589,647,158
0,597,647,161
0,605,647,165
0,613,647,170
0,621,650,177
0,629,654,194
0,637,659,210
0,645,666,227
0,653,673,248
0,661,682,267
0,669,691,284
0,677,706,301
0,685,719,316
0,693,732,327
0,701,747,338
0,709,760,347
0,717,773,352
0,725,786,357
0,733,795,362
0,741,802,362
0,749,803,362
0,751,803,362
