index,millis,x,y
0,0,20,99
0,105,33,99
0,106,72,88
0,125,155,64
0,146,251,41
0,146,344,25
0,156,429,13
0,168,503,10
0,181,562,8
0,201,605,6
0,206,635,6
0,219,652,6
0,232,658,6
0,243,660,6
0,431,660,6
0,445,660,8
0,456,660,10
0,469,660,13
0,481,660,15
0,495,661,19
0,507,662,21
0,520,665,24
0,531,667,26
0,544,670,27
0,556,672,31
0,569,674,34
0,582,677,35
0,594,679,37
0,606,681,38
0,619,684,39
0,632,685,41
0,644,687,42
0,657,689,43
0,669,691,45
0,681,693,47
0,694,695,48
0,706,696,49
0,719,698,50
0,732,699,50
0,744,701,51
0,757,703,51
0,769,705,52
0,782,707,54
0,794,709,55
0,808,711,57
0,820,712,59
0,832,713,60
0,847,713,61
0,857,714,62
0,870,714,62
0,906,715,62
0,919,715,62
0,932,715,63
0,944,715,63
0,970,715,64
0,1007,715,64
