index,millis,x,y
0,0,1796,61
0,811,1796,62
0,848,1789,75
0,860,1773,96
0,873,1741,130
0,885,1709,162
0,898,1687,185
0,910,1670,203
0,923,1657,218
0,935,1642,239
0,2222,1647,237
0,2234,1651,231
0,2247,1654,225
0,2259,1658,216
0,2272,1662,207
0,2284,1666,198
0,2297,1669,190
0,2309,1673,183
0,2323,1674,174
0,2334,1676,168
0,2347,1677,162
0,2360,1677,158
0,2372,1678,155
0,2385,1678,153
0,2397,1678,151
0,2410,1678,149
0,2422,1678,146
0,2435,1678,144
0,2448,1678,142
0,2460,1678,139
0,2473,1678,136
0,2484,1678,132
0,2497,1678,129
0,2510,1678,125
0,2522,1678,122
0,2535,1678,120
0,2547,1678,117
0,2560,1678,115
0,2573,1678,113
0,2586,1678,111
0,2598,1678,110
0,2610,1678,110
0,2623,1678,108
0,2635,1678,107
0,2647,1678,106
0,2660,1678,105
0,2673,1678,105
0,2685,1678,104
0,2697,1678,104
0,2710,1678,104
0,2722,1678,103
0,2735,1678,103
0,2760,1678,102
0,2772,1678,102
0,2785,1678,102
0,2797,1678,101
0,2810,1678,101
0,2822,1678,101
0,2835,1678,101
0,2848,1678,100
0,2973,1678,100
