index,millis,x,y
0,0,1194,510
0,173,1195,510
0,186,1198,510
0,198,1202,510
0,211,1206,510
0,223,1209,510
0,236,1213,510
0,248,1217,510
0,261,1221,510
0,274,1224,510
0,286,1227,510
0,299,1229,510
0,312,1231,510
0,324,1233,510
0,336,1236,510
0,349,1237,510
0,362,1239,510
0,374,1241,510
0,386,1244,510
0,5163,1244,510
0,5175,1244,508
0,5188,1244,506
0,5200,1244,502
0,5213,1244,497
0,5225,1244,489
0,5238,1244,479
0,5250,1244,468
0,5263,1244,453
0,5276,1244,436
0,5288,1244,416
0,5301,1241,398
0,5313,1235,380
0,5326,1230,365
0,5338,1222,349
0,5351,1215,338
0,5363,1209,327
0,5376,1203,319
0,5387,1197,314
0,5400,1194,311
0,5413,1192,310
0,5425,1190,309
0,5438,1188,308
0,6225,1188,307
0,6239,1188,305
0,6251,1183,301
0,6263,1173,293
0,6275,1160,283
0,6288,1146,270
0,6300,1130,256
0,6313,1114,243
0,6325,1100,228
0,6338,1086,215
0,6350,1074,203
0,6363,1064,191
0,6375,1056,180
0,6388,1050,173
0,6401,1047,168
0,6413,1045,165
0,6426,1043,163
0,6438,1042,162
0,6451,1042,162
0,6476,1042,162
0,153825,1042,162
