index,millis,x,y
0,0,1578,73
0,23,1578,73
0,35,1578,73
0,98,1578,73
0,136,1571,85
0,148,1528,114
0,161,1428,183
0,173,1301,272
0,186,1175,358
0,198,1074,432
0,211,995,484
0,223,939,517
0,236,901,531
0,249,875,531
0,260,867,523
0,474,868,523
0,486,869,522
0,498,869,522
0,511,869,522
0,549,869,522
0,562,852,524
0,573,816,539
0,586,773,558
0,599,725,579
0,611,674,603
0,624,617,625
0,637,562,645
0,649,515,662
0,662,473,676
0,673,440,685
0,686,417,689
0,698,401,689
0,10573,404,689
0,10584,408,689
0,10597,414,689
0,10610,425,684
0,10623,440,678
0,10635,461,670
0,10648,482,662
0,10660,503,655
0,10673,524,650
0,10685,541,645
0,10698,559,643
0,10710,574,642
0,10722,588,641
0,10735,600,641
0,10748,611,641
0,10761,621,641
0,10773,629,641
0,10786,636,641
0,10798,642,641
0,10810,646,641
0,10822,651,641
0,10835,655,641
0,10847,660,641
0,10860,667,641
0,10872,673,641
0,10885,679,640
0,10898,684,637
0,10911,689,633
0,10922,697,627
0,10935,708,617
0,10948,723,605
0,10960,740,593
0,10973,757,578
0,10985,770,564
0,10998,781,553
0,11011,788,543
0,11023,797,536
0,11036,804,530
0,11048,810,526
0,11061,815,523
0,11073,819,520
0,11085,821,518
0,11098,824,518
0,11110,826,516
0,11123,827,516
0,11472,827,516
