index,millis,x,y
0,0,1864,67
0,301,1864,67
0,337,1864,70
0,350,1836,105
0,363,1789,170
0,375,1737,244
0,388,1683,316
0,400,1636,384
0,413,1598,440
0,425,1570,479
0,438,1550,503
0,450,1540,513
0,463,1534,513
0,12486,1537,496
0,12497,1557,434
0,12509,1582,354
0,12522,1610,279
0,12535,1644,207
0,12547,1679,146
0,12559,1714,94
0,12571,1745,53
0,12584,1769,22
0,12596,1787,0
0,12609,1796,0
0,12621,1800,0
0,12784,1800,1
0,12796,1800,2
0,12810,1800,3
0,12821,1800,4
0,12834,1806,6
0,12847,1812,10
0,12859,1820,13
0,12872,1826,17
0,12884,1832,22
0,12897,1838,27
0,12909,1843,33
0,12922,1847,39
0,12934,1852,44
0,12947,1855,48
0,12961,1857,52
0,12972,1858,53
0,12984,1859,54
0,12997,1859,54
0,13010,1859,54
0,13047,1859,54
0,13060,1860,54
0,13122,1860,54
0,13147,1861,55
0,13160,1862,55
0,13173,1862,57
0,13185,1863,58
0,13198,1864,59
0,13210,1864,59
0,13222,1864,59
0,13238,1864,59
0,13247,1865,60
0,13285,1866,62
0,13297,1866,64
0,13461,1866,64
0,13679,1866,64
