index,millis,x,y
0,0,1106,59
0,387,1111,59
0,396,1122,59
0,409,1143,59
0,421,1165,59
0,434,1194,59
0,446,1224,59
0,459,1258,60
0,471,1292,65
0,484,1322,70
0,496,1346,76
0,509,1364,80
0,521,1378,83
0,534,1386,85
0,546,1390,85
0,559,1392,85
0,571,1394,85
0,584,1395,85
0,596,1396,85
0,609,1397,85
0,621,1397,85
0,646,1398,85
0,671,1398,85
0,770,1397,85
0,784,1390,85
0,796,1381,84
0,809,1374,82
0,821,1366,80
0,834,1360,79
0,846,1355,77
0,859,1351,76
0,871,1348,75
0,884,1346,75
0,896,1344,74
0,909,1343,74
0,921,1341,73
0,934,1340,72
0,946,1339,72
0,959,1337,72
0,971,1336,71
0,983,1335,71
0,996,1333,70
0,1008,1331,69
0,1021,1330,68
0,1033,1327,66
0,1046,1325,65
0,1058,1324,63
0,1071,1323,62
0,1084,1322,61
0,1097,1321,60
0,1109,1321,60
0,1121,1321,60
0,1134,1321,60
0,1171,1321,59
0,1184,1321,59
0,1236,1321,59
