index,millis,x,y
0,0,1183,16
0,263,1183,16
0,275,1184,16
0,299,1186,16
0,311,1188,16
0,325,1189,16
0,337,1191,16
0,350,1192,17
0,362,1193,18
0,375,1194,19
0,388,1197,22
0,400,1202,25
0,413,1206,27
0,425,1210,32
0,438,1213,35
0,450,1216,38
0,463,1218,40
0,475,1221,42
0,487,1222,44
0,499,1224,46
0,512,1227,48
0,524,1229,51
0,537,1232,54
0,549,1235,57
0,562,1236,59
0,575,1237,61
0,588,1238,61
0,600,1238,61
0,612,1239,62
0,625,1239,62
0,649,1241,64
0,663,1243,65
0,675,1244,66
0,688,1245,66
0,699,1245,67
0,712,1245,67
0,724,1246,67
0,762,1246,67
0,775,1246,67
0,974,1246,65
0,987,1246,64
0,1000,1246,61
0,1012,1244,59
0,1025,1242,55
0,1038,1241,55
0,1049,1240,53
0,1062,1240,53
0,1074,1240,53
0,1087,1240,52
0,1125,1240,52
0,1137,1240,51
0,1150,1240,51
0,1162,1240,51
0,1175,1240,50
0,1187,1240,50
0,1200,1240,49
0,1212,1240,49
0,1237,1240,49
0,1300,1240,49
