index,millis,x,y
0,0,196,284
0,1527,195,283
0,1534,193,281
0,1542,192,280
0,1550,191,279
0,1614,192,279
0,1622,193,279
0,1630,197,279
0,1638,201,279
0,1646,209,279
0,1654,224,279
0,1662,243,279
0,1670,262,279
0,1678,289,279
0,1686,310,279
0,1694,331,281
0,1702,364,281
0,1710,389,281
0,1718,414,281
0,1726,447,281
0,1734,472,281
0,1742,497,281
0,1750,526,281
0,1758,547,281
0,1766,568,281
0,1774,591,283
0,1782,608,285
0,1790,623,287
0,1798,638,289
0,1806,647,287
0,1814,652,284
0,1822,652,282
0,2335,652,281
0,2342,652,279
0,2350,651,277
0,2358,650,276
0,2366,649,274
0,2374,648,271
0,2382,649,270
0,2390,649,269
0,2398,650,268
0,2406,651,267
0,2414,652,266
0,2422,652,265
0,2526,652,264
0,2998,651,265
0,3350,650,265
0,3358,650,266
0,3374,649,267
0,3502,648,267
0,3518,647,267
0,3886,646,267
0,3894,645,268
0,3902,645,269
0,3910,644,269
0,3926,644,270
0,3934,643,271
0,4974,644,270
0,5806,642,272
0,5814,635,279
0,5822,622,288
0,5830,601,297
0,5838,564,312
0,5846,527,325
0,5854,490,336
0,5862,439,347
0,5870,396,356
0,5878,355,365
0,5887,304,374
0,5894,269,381
0,5902,234,388
0,5910,191,395
0,5918,156,402
0,5926,129,409
0,5935,98,416
0,5942,77,421
0,5950,58,426
0,5958,39,431
0,5966,26,433
0,5974,15,436
0,5982,4,438
0,5990,0,438
0,5998,0,440
0,6006,0,441
0,6158,0,440
0,6174,1,438
0,6182,2,437
0,6190,2,436
0,6198,3,434
0,6206,4,433
0,6214,5,432
0,6222,5,431
0,6230,6,430
0,6238,6,429
0,6246,7,427
0,6254,7,426
0,6262,8,425
0,6270,9,423
0,6278,9,421
0,6286,10,420
0,6294,11,418
0,6302,11,416
0,6310,12,415
0,6318,13,414
0,6326,13,412
0,6334,14,411
0,6342,14,410
0,6350,15,408
0,6358,15,407
0,6366,15,406
0,6374,16,405
0,6382,16,404
0,6390,16,403
0,6398,17,402
0,6406,17,401
0,6422,18,398
0,6430,18,398
0,6438,18,397
0,6446,19,395
0,6454,19,394
0,6462,20,392
0,6470,20,390
0,6478,20,388
0,6486,20,386
0,6494,20,385
0,6502,20,384
0,6510,20,383
0,6518,20,381
0,6534,20,380
0,6542,20,379
0,6550,20,378
0,6566,20,376
0,6582,20,375
0,6590,20,374
0,6607,20,373
0,6622,21,372
0,6638,22,371
0,6646,23,370
0,6654,26,369
0,6662,31,367
0,6670,39,367
0,6678,55,367
0,6686,80,367
0,6694,105,367
0,6702,134,367
0,6710,175,367
0,6718,208,367
0,6726,241,367
0,6734,274,369
0,6742,305,371
0,6750,330,374
0,6758,359,377
0,6766,380,380
0,6774,395,383
0,6782,408,386
0,6790,417,388
0,6798,419,388
0,6886,418,389
0,6926,418,390
0,6942,418,391
0,6950,418,392
0,6958,417,393
0,6966,416,395
0,6974,415,397
0,6982,414,400
0,6990,412,404
0,6998,408,412
0,7006,404,420
0,7014,396,428
0,7022,388,438
0,7030,380,446
0,7038,372,454
0,7046,367,461
0,7054,361,468
0,7062,355,474
0,7070,350,479
0,7078,344,483
0,7086,342,488
0,7094,340,489
0,7102,336,492
0,7110,335,493
0,7118,333,494
0,7126,332,495
0,7134,331,497
0,7142,329,499
0,7150,327,503
0,7158,326,506
0,7166,325,507
0,7174,323,510
0,7182,323,511
0,7190,321,513
0,7198,320,514
0,7206,319,515
0,7214,318,517
0,7222,317,518
0,7230,316,519
0,7238,315,521
0,7246,314,522
0,7254,313,523
0,7262,312,524
0,7270,311,525
0,7286,310,526
0,7294,310,527
0,7310,310,528
0,7318,309,528
0,7326,309,529
0,7334,308,530
0,7342,307,531
0,7350,307,532
0,7358,306,533
0,7366,306,535
0,7374,306,537
0,7382,305,539
0,7390,305,541
0,7398,306,543
0,7406,306,544
0,7414,306,545
0,7438,306,546
0,7510,305,546
0,7534,304,546
0,7598,303,545
0,7630,303,544
0,7646,302,543
0,7728,302,543
