index,millis,x,y
0,0,21,68
0,36,22,68
0,61,23,68
0,81,24,68
0,86,26,68
0,97,28,68
0,110,35,68
0,124,45,68
0,135,69,68
0,148,110,68
0,161,170,72
0,175,244,82
0,186,325,99
0,199,410,119
0,210,488,144
0,222,552,176
0,236,607,202
0,249,646,223
0,260,670,241
0,473,676,241
0,485,684,241
0,498,709,239
0,510,750,234
0,523,812,226
0,536,884,213
0,548,955,197
0,560,1012,182
0,573,1043,169
0,586,1057,162
0,598,1061,159
0,611,1062,158
0,623,1062,157
0,635,1062,157
0,648,1062,156
0,661,1063,154
0,673,1064,152
0,686,1065,149
0,699,1067,145
0,710,1068,142
0,723,1069,138
0,735,1069,135
0,748,1069,130
0,760,1069,124
0,773,1069,119
0,785,1069,113
0,798,1069,109
0,810,1069,105
0,823,1069,102
0,835,1069,100
0,848,1069,98
0,861,1069,96
0,873,1069,94
0,886,1069,93
0,898,1069,91
0,911,1069,90
0,924,1071,88
0,935,1074,86
0,948,1078,85
0,960,1083,83
0,973,1087,80
0,986,1092,78
0,998,1096,77
0,1011,1099,76
0,1023,1101,75
0,1036,1103,74
0,1048,1104,74
0,1061,1105,74
0,1073,1105,74
0,1086,1106,74
0,1098,1106,74
0,1110,1107,74
0,1122,1107,74
0,1160,1107,74
0,1161,1107,74
