index,millis,x,y
0,0,358,196
0,1025,359,196
0,2007,361,194
0,2015,364,190
0,2023,369,183
0,2031,373,177
0,2039,378,171
0,2047,382,167
0,2087,383,167
0,2327,384,169
0,2375,382,168
0,2383,378,164
0,2391,371,155
0,2399,360,146
0,2407,347,133
0,2415,338,126
0,2423,329,119
0,2431,320,111
0,2439,315,110
0,2447,311,107
0,2455,305,103
0,2463,303,98
0,2471,301,97
0,2478,300,96
0,2486,299,96
0,2495,298,95
0,2503,296,95
0,2511,294,94
0,2519,291,93
0,2527,286,91
0,2535,283,90
0,2543,280,89
0,2551,276,89
0,2559,274,88
0,2567,272,87
0,2575,270,87
0,2647,270,88
0,2655,271,90
0,2663,272,92
0,2671,274,95
0,2679,275,96
0,2687,277,98
0,2695,278,99
0,2703,279,100
0,2711,280,101
0,2719,281,102
0,2727,281,103
0,2743,282,104
0,2759,282,105
0,2807,283,106
0,2823,284,107
0,2839,285,107
0,2847,286,108
0,2871,287,108
0,2943,288,108
0,2967,289,107
0,2991,290,107
0,3015,291,107
0,3039,292,106
0,3111,293,106
0,3177,293,106
