index,millis,x,y
0,0,1225,36
0,24,1226,36
0,40,1226,36
0,50,1226,36
0,75,1227,36
0,99,1227,36
0,175,1227,37
0,187,1227,41
0,199,1218,50
0,214,1192,71
0,225,1136,110
0,237,1073,154
0,249,1011,196
0,261,954,235
0,273,896,270
0,287,845,305
0,299,798,342
0,312,757,375
0,323,723,398
0,336,701,411
0,349,694,413
0,374,694,413
0,387,705,392
0,537,705,393
0,574,692,393
0,587,643,372
0,599,578,336
0,611,510,299
0,624,445,267
0,636,388,237
0,649,335,208
0,661,291,184
0,674,253,162
0,687,223,141
0,699,201,125
0,711,191,117
0,724,187,114
0,736,187,113
0,749,186,113
0,761,186,111
0,774,186,111
0,786,186,111
0,799,186,111
0,812,186,111
0,887,186,111
0,899,187,111
0,912,190,111
0,924,193,111
0,937,197,111
0,949,202,111
0,962,209,113
0,973,216,116
0,985,224,118
0,998,230,121
0,1011,235,122
0,1023,239,124
0,1036,242,126
0,1048,245,128
0,1061,248,130
0,1073,249,131
0,1086,253,132
0,1099,253,133
0,1111,255,133
0,1124,256,133
0,1136,257,133
0,1149,258,133
0,1162,259,133
0,1174,259,133
0,1187,260,134
0,1199,261,134
0,1211,263,135
0,1223,264,135
0,1236,264,135
0,1248,265,135
0,1261,267,135
0,1274,268,136
0,1286,271,136
0,1299,273,137
0,1312,276,137
0,1324,279,137
0,1337,282,138
0,1348,284,139
0,1361,287,139
0,1374,289,140
0,1386,291,140
0,1399,293,141
0,1412,295,142
0,1424,296,142
0,1436,297,143
0,1449,299,143
0,1462,300,143
0,1474,300,143
0,1485,301,143
0,1498,301,143
0,1511,302,143
0,1523,302,143
0,1536,302,144
0,1548,303,144
0,1561,303,144
0,1586,303,144
0,1636,304,144
0,1686,304,144
0,1699,304,144
0,1724,304,144
0,1773,304,144
0,2062,304,145
0,2073,304,145
0,2086,304,146
0,2088,304,146
