index,millis,x,y
0,0,1217,40
0,464,1219,44
0,477,1230,64
0,489,1258,133
0,500,1299,217
0,513,1346,306
0,526,1395,398
0,539,1446,497
0,551,1498,599
0,564,1548,687
0,577,1591,759
0,589,1623,816
0,601,1641,852
0,613,1650,869
0,776,1650,866
0,800,1548,832
0,814,1390,774
0,826,1236,718
0,838,1085,665
0,851,936,602
0,864,793,532
0,876,664,447
0,889,564,362
0,901,498,295
0,914,457,255
0,926,435,228
0,940,427,217
0,1139,427,212
0,1151,418,207
0,1164,397,198
0,1176,361,184
0,1189,324,172
0,1201,288,162
0,1214,249,152
0,1226,218,144
0,1239,194,134
0,1251,173,125
0,1264,159,116
0,1277,149,110
0,1288,144,107
0,1301,141,105
0,1313,138,104
0,1326,135,102
0,1339,132,100
0,1351,125,97
0,1363,122,94
0,1376,115,90
0,1389,110,86
0,1402,105,83
0,1414,99,81
0,1427,94,79
0,1439,89,76
0,1452,84,73
0,1464,80,70
0,1476,76,68
0,1488,71,67
0,1501,67,66
0,1513,62,66
0,1526,59,66
0,1538,54,66
0,1551,51,66
0,1563,47,66
0,1576,44,65
0,1589,42,65
0,1601,40,65
0,1614,39,65
0,1627,38,65
0,1639,37,65
0,1652,36,65
0,1664,35,65
0,1677,35,65
0,1689,34,65
0,1702,34,65
0,1727,34,66
0,1739,34,66
0,1751,33,67
0,1763,32,67
0,1776,31,68
0,1788,30,68
0,1801,30,68
0,1813,29,69
0,1826,29,70
0,1839,28,70
0,1851,27,71
0,1864,26,71
0,1877,26,71
0,1888,25,71
0,1901,24,71
0,1926,24,71
0,2025,24,73
0,2088,24,73
