index,millis,x,y
0,0,279,263
0,95,280,262
0,103,285,260
0,111,295,254
0,119,324,239
0,126,351,223
0,135,386,205
0,142,417,190
0,150,446,179
0,158,479,168
0,166,518,157
0,174,549,148
0,182,576,141
0,191,605,136
0,198,622,131
0,207,635,129
0,213,644,127
0,229,646,127
0,293,647,128
0,317,648,129
0,381,649,130
0,389,650,131
0,397,650,132
0,405,651,135
0,412,651,137
0,421,651,139
0,428,652,142
0,436,652,143
0,445,653,145
0,453,654,147
0,460,655,148
0,469,655,149
0,476,655,151
0,485,656,152
0,493,656,153
0,501,656,154
0,508,657,155
0,552,657,155
