index,millis,x,y
0,0,853,66
0,1037,853,76
0,1046,842,122
0,1059,809,197
0,1071,778,272
0,1084,752,343
0,1096,733,407
0,1108,720,467
0,1121,715,521
0,1133,715,568
0,1146,715,609
0,2312,711,605
0,2325,690,588
0,2336,642,546
0,2349,586,501
0,2362,520,456
0,2375,450,411
0,2386,379,369
0,2398,313,335
0,2412,251,309
0,2424,201,288
0,2437,151,273
0,2449,105,259
0,2458,66,246
0,2471,34,233
0,2958,35,231
0,2971,42,227
0,2983,55,221
0,2996,71,213
0,3008,93,204
0,3021,116,194
0,3033,138,185
0,3046,161,178
0,3058,183,170
0,3071,205,162
0,3083,231,151
0,3096,253,140
0,3108,274,131
0,3121,288,123
0,3133,294,119
0,3146,297,118
0,3158,297,117
0,3173,297,116
0,3183,297,115
0,3196,297,114
0,3208,297,111
0,3222,297,110
0,3234,297,108
0,3246,298,104
0,3258,300,101
0,3271,302,97
0,3283,305,93
0,3296,309,89
0,3308,314,85
0,3321,318,80
0,3333,321,76
0,3346,324,73
0,3358,326,72
0,3371,328,70
0,3384,328,70
0,3396,328,69
0,3409,329,69
0,3434,329,69
0,3446,329,69
0,3459,329,69
0,3471,329,68
0,3496,329,68
0,3608,325,68
0,3621,316,68
0,3633,304,68
0,3646,293,68
0,3659,286,68
0,3671,281,68
0,3684,278,68
0,3696,276,68
0,3709,274,68
0,3721,271,68
0,3734,268,68
0,3746,264,68
0,3759,260,68
0,3771,257,68
0,3784,255,67
0,3796,253,67
0,3809,251,67
0,3821,249,66
0,3834,248,66
0,3846,247,66
0,3859,246,66
0,3884,245,66
0,3897,244,66
0,3909,244,66
0,3921,244,65
0,3934,242,65
0,3946,241,64
0,3959,237,63
0,4259,237,63
0,4454,237,63
