index,millis,x,y
0,0,910,876
0,5274,913,852
0,5286,926,775
0,5299,948,673
0,5311,977,568
0,5324,1010,462
0,5336,1041,376
0,5349,1060,319
0,5361,1069,293
0,5373,1072,285
0,5387,1072,284
0,5399,1072,285
0,5611,1071,282
0,5623,1068,270
0,5635,1065,241
0,5648,1065,193
0,5661,1070,145
0,5673,1077,100
0,5686,1086,68
0,5698,1093,48
0,5711,1096,36
0,5723,1100,29
0,5735,1102,26
0,5748,1104,24
0,5761,1105,24
0,5772,1106,24
0,5784,1107,24
0,5797,1108,25
0,5811,1108,26
0,5822,1109,26
0,5861,1110,26
0,5885,1113,26
0,5898,1116,26
0,5910,1120,26
0,5922,1123,27
0,5935,1125,27
0,5947,1127,27
0,5960,1129,27
0,5973,1131,27
0,5986,1134,27
0,5997,1136,27
0,6009,1138,27
0,6022,1139,27
0,6035,1140,27
0,6047,1143,27
0,6060,1146,27
0,6072,1149,25
0,6085,1154,22
0,6097,1160,17
0,6184,1160,17
