index,millis,x,y
0,0,1748,480
0,110,1747,481
0,118,1748,482
0,126,1748,483
0,134,1748,484
0,142,1749,487
0,151,1750,490
0,158,1751,494
0,166,1751,499
0,174,1751,506
0,182,1751,515
0,190,1751,524
0,198,1748,531
0,207,1744,541
0,214,1740,549
0,222,1736,557
0,230,1734,564
0,238,1732,568
0,246,1732,569
0,254,1730,571
0,262,1730,572
0,270,1729,573
0,278,1728,575
0,294,1727,576
0,310,1726,577
0,350,1725,578
0,358,1725,579
0,382,1724,580
0,398,1724,581
0,406,1723,582
0,414,1723,583
0,422,1723,584
0,430,1723,586
0,438,1722,587
0,446,1722,588
0,454,1722,590
0,462,1722,592
0,470,1722,593
0,478,1721,595
0,486,1721,596
0,494,1721,597
0,502,1721,598
0,510,1721,599
0,518,1722,600
0,526,1722,601
0,534,1722,602
0,542,1722,603
0,550,1722,604
0,558,1723,605
0,566,1723,606
0,574,1723,607
0,582,1723,608
0,590,1724,609
0,598,1724,610
0,606,1725,611
0,614,1726,612
0,630,1726,613
0,638,1727,614
0,654,1727,615
0,662,1728,616
0,703,1728,616
