index,millis,x,y
0,0,1096,805
0,119,1097,806
0,127,1098,807
0,135,1100,809
0,143,1102,811
0,151,1105,812
0,159,1108,814
0,168,1111,816
0,175,1115,819
0,183,1118,820
0,191,1121,822
0,199,1125,824
0,207,1129,826
0,214,1132,827
0,222,1134,829
0,230,1136,831
0,238,1137,831
0,246,1138,833
0,254,1139,834
0,262,1141,834
0,270,1142,836
0,278,1144,837
0,286,1145,838
0,294,1147,839
0,302,1149,839
0,310,1150,840
0,318,1151,840
0,326,1153,841
0,334,1154,841
0,342,1155,842
0,350,1156,842
0,358,1157,843
0,366,1158,843
0,374,1159,844
0,382,1160,844
0,390,1161,845
0,398,1162,845
0,414,1163,846
0,422,1164,846
0,430,1165,847
0,446,1167,849
0,454,1168,850
0,470,1169,851
0,478,1171,853
0,486,1171,854
0,494,1172,855
0,502,1173,856
0,510,1174,857
0,518,1175,857
0,526,1176,858
0,534,1177,859
0,550,1178,859
0,590,1179,860
0,782,1178,861
0,814,1178,862
0,854,1177,863
0,894,1177,864
0,902,1177,865
0,918,1177,866
0,934,1177,867
0,950,1177,868
0,1006,1178,869
0,1256,1178,869
