index,millis,x,y
0,0,1869,552
0,447,1865,552
0,455,1856,553
0,463,1848,553
0,471,1841,553
0,479,1830,554
0,487,1822,554
0,495,1814,554
0,503,1801,554
0,512,1791,554
0,520,1781,554
0,528,1769,554
0,536,1763,554
0,544,1756,554
0,552,1745,554
0,560,1737,554
0,568,1726,554
0,576,1712,553
0,584,1699,551
0,596,1687,550
0,600,1668,549
0,608,1655,549
0,616,1640,547
0,624,1620,545
0,631,1609,544
0,640,1598,543
0,647,1581,541
0,655,1569,540
0,663,1559,539
0,671,1544,536
0,679,1533,535
0,687,1522,533
0,696,1509,533
0,704,1501,532
0,711,1494,531
0,719,1482,530
0,727,1472,530
0,735,1466,529
0,743,1456,528
0,751,1452,527
0,759,1448,527
0,767,1443,526
0,775,1441,526
0,783,1439,526
0,791,1438,526
0,799,1436,525
0,936,1436,525
