index,millis,x,y
0,0,1004,664
0,622,1002,656
0,633,976,630
0,644,928,586
0,657,881,540
0,669,841,496
0,682,803,454
0,694,768,418
0,707,738,386
0,719,711,353
0,732,684,320
0,744,659,279
0,757,639,227
0,1044,639,227
0,1094,639,227
0,1106,638,227
0,1118,635,227
0,1131,632,223
0,1143,628,219
0,1156,622,214
0,1169,616,208
0,1181,610,202
0,1193,604,198
0,1206,600,195
0,1218,597,193
0,1231,596,192
0,1243,595,192
0,1268,595,192
0,1380,595,192
0,1393,595,195
0,1405,595,199
0,1418,598,202
0,1430,602,207
0,1443,605,212
0,1455,609,218
0,1467,612,223
0,1480,614,228
0,1492,616,232
0,1505,616,236
0,1517,617,238
0,1530,618,242
0,1542,618,245
0,1554,619,249
0,1567,619,252
0,1581,619,254
0,1593,619,256
0,1605,619,258
0,1618,619,259
0,1630,619,259
0,1643,619,259
0,1667,619,260
0,1679,619,260
0,1692,619,261
0,1704,619,263
0,1717,619,265
0,1729,619,266
0,1741,619,268
0,1754,619,271
0,1766,619,272
0,1780,619,275
0,1792,619,276
0,1805,619,277
0,1817,619,278
0,1829,619,279
0,1842,619,281
0,1855,619,282
0,1867,619,284
0,1880,619,286
0,1892,619,287
0,1904,619,289
0,1993,619,289
