index,millis,x,y
0,0,688,641
0,136,689,641
0,168,688,641
0,176,686,642
0,183,682,643
0,199,675,647
0,199,662,652
0,206,647,657
0,214,633,661
0,222,606,666
0,230,581,671
0,238,554,673
0,246,515,676
0,254,488,678
0,262,461,680
0,270,428,682
0,278,405,682
0,286,384,682
0,294,359,682
0,302,344,682
0,310,331,682
0,318,320,682
0,326,313,682
0,334,311,681
0,374,311,680
0,406,311,679
0,414,312,679
0,438,313,678
0,454,314,678
0,462,317,677
0,470,319,676
0,478,322,676
0,486,328,675
0,494,335,675
0,502,342,675
0,510,349,673
0,518,361,673
0,526,371,673
0,534,380,672
0,542,392,672
0,550,402,672
0,558,411,672
0,566,420,670
0,574,430,670
0,582,438,670
0,590,448,670
0,598,457,670
0,606,461,670
0,614,465,670
0,622,469,670
0,630,470,669
0,646,471,669
0,6038,471,666
0,6046,471,656
0,6054,471,621
0,6062,473,588
0,6070,473,555
0,6078,476,510
0,6086,481,475
0,6094,488,440
0,6102,499,395
0,6110,507,360
0,6118,515,327
0,6126,522,288
0,6134,527,261
0,6142,532,236
0,6150,534,211
0,6158,536,194
0,6166,536,179
0,6174,538,166
0,6182,538,155
0,6190,540,146
0,6198,542,137
0,6206,544,130
0,6214,545,126
0,6222,547,122
0,6230,548,121
0,6238,548,120
0,6246,550,118
0,6254,551,117
0,6262,552,116
0,6270,556,114
0,6278,560,111
0,6286,565,109
0,6294,575,104
0,6302,586,98
0,6310,596,91
0,6318,612,83
0,6326,627,74
0,6334,641,70
0,6342,660,61
0,6350,673,55
0,6358,688,51
0,6366,703,46
0,6374,714,44
0,6382,725,41
0,6390,736,38
0,6398,745,36
0,6406,752,34
0,6414,758,34
0,6422,764,32
0,6430,768,30
0,6438,772,30
0,6446,773,30
0,6454,774,30
0,6462,775,30
0,6478,776,30
0,6510,777,30
0,6601,777,30
